  0.15126741E+01 -0.11591913E+02
  0.15216836E+01 -0.11572313E+02
  0.15306931E+01 -0.11551849E+02
  0.15397026E+01 -0.11531867E+02
  0.15487121E+01 -0.11513486E+02
  0.15577216E+01 -0.11497479E+02
  0.15667311E+01 -0.11484168E+02
  0.15757406E+01 -0.11473389E+02
  0.15847501E+01 -0.11464533E+02
  0.15937596E+01 -0.11456679E+02
  0.16027691E+01 -0.11448782E+02
  0.16117785E+01 -0.11439863E+02
  0.16207880E+01 -0.11429166E+02
  0.16297975E+01 -0.11416246E+02
  0.16388070E+01 -0.11401001E+02
  0.16478165E+01 -0.11383633E+02
  0.16568260E+01 -0.11364581E+02
  0.16658355E+01 -0.11344415E+02
  0.16748450E+01 -0.11323732E+02
  0.16838545E+01 -0.11303052E+02
  0.16928640E+01 -0.11282749E+02
  0.17018735E+01 -0.11263007E+02
  0.17108830E+01 -0.11243813E+02
  0.17198925E+01 -0.11224985E+02
  0.17289020E+01 -0.11206208E+02
  0.17379115E+01 -0.11187087E+02
  0.17469210E+01 -0.11167200E+02
  0.17559304E+01 -0.11146140E+02
  0.17649399E+01 -0.11123556E+02
  0.17739494E+01 -0.11099179E+02
  0.17829589E+01 -0.11072842E+02
  0.17919684E+01 -0.11044486E+02
  0.18009779E+01 -0.11014165E+02
  0.18099874E+01 -0.10982035E+02
  0.18189969E+01 -0.10948352E+02
  0.18280064E+01 -0.10913463E+02
  0.18370159E+01 -0.10877803E+02
  0.18460254E+01 -0.10841913E+02
  0.18550349E+01 -0.10806486E+02
  0.18640444E+01 -0.10772475E+02
  0.18730539E+01 -0.10741329E+02
  0.18820634E+01 -0.10715493E+02
  0.18910729E+01 -0.10699326E+02
  0.19000823E+01 -0.10699674E+02
  0.19090918E+01 -0.10721754E+02
  0.19181013E+01 -0.10760920E+02
  0.19271108E+01 -0.10806085E+02
  0.19361203E+01 -0.10848314E+02
  0.19451298E+01 -0.10882149E+02
  0.19541393E+01 -0.10904334E+02
  0.19631488E+01 -0.10912966E+02
  0.19721583E+01 -0.10907106E+02
  0.19811678E+01 -0.10886614E+02
  0.19901773E+01 -0.10852051E+02
  0.19991868E+01 -0.10804610E+02
  0.20081963E+01 -0.10746046E+02
  0.20172058E+01 -0.10678586E+02
  0.20262153E+01 -0.10604837E+02
  0.20352248E+01 -0.10527665E+02
  0.20442342E+01 -0.10450077E+02
  0.20532437E+01 -0.10375075E+02
  0.20622532E+01 -0.10305486E+02
  0.20712627E+01 -0.10243663E+02
  0.20802722E+01 -0.10190973E+02
  0.20892817E+01 -0.10147319E+02
  0.20982912E+01 -0.10111386E+02
  0.21073007E+01 -0.10081519E+02
  0.21163102E+01 -0.10056378E+02
  0.21253197E+01 -0.10035066E+02
  0.21343292E+01 -0.10017018E+02
  0.21433387E+01 -0.10001882E+02
  0.21523482E+01 -0.99894179E+01
  0.21613577E+01 -0.99794517E+01
  0.21703672E+01 -0.99718442E+01
  0.21793767E+01 -0.99664910E+01
  0.21883861E+01 -0.99633313E+01
  0.21973956E+01 -0.99623485E+01
  0.22064051E+01 -0.99635464E+01
  0.22154146E+01 -0.99668982E+01
  0.22244241E+01 -0.99722895E+01
  0.22334336E+01 -0.99794848E+01
  0.22424431E+01 -0.99881317E+01
  0.22514526E+01 -0.99977958E+01
  0.22604621E+01 -0.10008008E+02
  0.22694716E+01 -0.10018304E+02
  0.22784811E+01 -0.10028259E+02
  0.22874906E+01 -0.10037504E+02
  0.22965001E+01 -0.10045742E+02
  0.23055096E+01 -0.10052747E+02
  0.23145191E+01 -0.10058366E+02
  0.23235286E+01 -0.10062508E+02
  0.23325380E+01 -0.10065136E+02
  0.23415475E+01 -0.10066248E+02
  0.23505570E+01 -0.10065870E+02
  0.23595665E+01 -0.10064047E+02
  0.23685760E+01 -0.10060839E+02
  0.23775855E+01 -0.10056324E+02
  0.23865950E+01 -0.10050604E+02
  0.23956045E+01 -0.10043806E+02
  0.24046140E+01 -0.10036095E+02
  0.24136235E+01 -0.10027672E+02
  0.24226330E+01 -0.10018778E+02
  0.24316581E+01 -0.10021561E+02
  0.24406833E+01 -0.10023976E+02
  0.24497085E+01 -0.10026035E+02
  0.24587336E+01 -0.10027792E+02
  0.24677588E+01 -0.10029328E+02
  0.24767839E+01 -0.10030753E+02
  0.24858091E+01 -0.10032192E+02
  0.24948343E+01 -0.10033785E+02
  0.25038594E+01 -0.10035677E+02
  0.25128846E+01 -0.10038012E+02
  0.25219097E+01 -0.10040923E+02
  0.25309349E+01 -0.10044527E+02
  0.25399601E+01 -0.10048917E+02
  0.25489852E+01 -0.10054146E+02
  0.25580104E+01 -0.10060220E+02
  0.25670355E+01 -0.10067085E+02
  0.25760607E+01 -0.10074624E+02
  0.25850859E+01 -0.10082650E+02
  0.25941110E+01 -0.10090922E+02
  0.26031362E+01 -0.10099157E+02
  0.26121613E+01 -0.10107052E+02
  0.26211865E+01 -0.10114302E+02
  0.26302116E+01 -0.10120622E+02
  0.26392368E+01 -0.10125761E+02
  0.26482620E+01 -0.10129512E+02
  0.26572871E+01 -0.10131722E+02
  0.26663123E+01 -0.10132298E+02
  0.26753374E+01 -0.10131205E+02
  0.26843626E+01 -0.10128465E+02
  0.26933878E+01 -0.10124153E+02
  0.27024129E+01 -0.10118393E+02
  0.27114381E+01 -0.10111353E+02
  0.27204632E+01 -0.10103238E+02
  0.27294884E+01 -0.10094287E+02
  0.27385136E+01 -0.10084768E+02
  0.27475387E+01 -0.10074972E+02
  0.27565639E+01 -0.10065206E+02
  0.27655890E+01 -0.10055767E+02
  0.27746142E+01 -0.10046914E+02
  0.27836394E+01 -0.10038821E+02
  0.27926645E+01 -0.10031545E+02
  0.28016897E+01 -0.10025027E+02
  0.28107148E+01 -0.10019125E+02
  0.28197400E+01 -0.10013654E+02
  0.28287652E+01 -0.10008433E+02
  0.28377903E+01 -0.10003297E+02
  0.28468155E+01 -0.99981164E+01
  0.28558406E+01 -0.99927988E+01
  0.28648658E+01 -0.99872939E+01
  0.28738909E+01 -0.99815939E+01
  0.28829161E+01 -0.99757328E+01
  0.28919413E+01 -0.99697842E+01
  0.29009664E+01 -0.99638571E+01
  0.29099916E+01 -0.99580901E+01
  0.29190167E+01 -0.99526432E+01
  
  0.00000000E+00 -0.10018778E+02
  0.89916694E-02 -0.10007323E+02
  0.17983339E-01 -0.99971176E+01
  0.26975008E-01 -0.99884872E+01
  0.35966678E-01 -0.99816402E+01
  0.44958347E-01 -0.99766390E+01
  0.53950017E-01 -0.99733735E+01
  0.62941686E-01 -0.99715468E+01
  0.71933355E-01 -0.99706829E+01
  0.80925025E-01 -0.99701718E+01
  0.89916694E-01 -0.99693533E+01
  0.98908364E-01 -0.99676229E+01
  0.10790003E+00 -0.99645222E+01
  0.11689170E+00 -0.99597827E+01
  0.12588337E+00 -0.99533112E+01
  0.13487504E+00 -0.99451371E+01
  0.14386671E+00 -0.99353473E+01
  0.15285838E+00 -0.99240446E+01
  0.16185005E+00 -0.99113498E+01
  0.17084172E+00 -0.98974518E+01
  0.17983339E+00 -0.98826740E+01
  0.18882506E+00 -0.98675118E+01
  0.19781673E+00 -0.98526720E+01
  0.20680840E+00 -0.98393016E+01
  0.21580007E+00 -0.98296536E+01
  0.22479174E+00 -0.98271773E+01
  0.23378340E+00 -0.98329717E+01
  0.24277507E+00 -0.98447990E+01
  0.25176674E+00 -0.98607927E+01
  0.26075841E+00 -0.98800817E+01
  0.26975008E+00 -0.99021787E+01
  0.27874175E+00 -0.99266570E+01
  0.28773342E+00 -0.99530207E+01
  0.29672509E+00 -0.99806625E+01
  0.30571676E+00 -0.10008880E+02
  0.31470843E+00 -0.10036919E+02
  0.32370010E+00 -0.10064024E+02
  0.33269177E+00 -0.10089476E+02
  0.34168344E+00 -0.10112652E+02
  0.35067511E+00 -0.10133087E+02
  0.35966678E+00 -0.10150556E+02
  0.36865845E+00 -0.10165183E+02
  0.37765012E+00 -0.10177523E+02
  0.38664179E+00 -0.10188534E+02
  0.39563345E+00 -0.10199258E+02
  0.40462512E+00 -0.10210297E+02
  0.41361679E+00 -0.10221588E+02
  0.42260846E+00 -0.10232727E+02
  0.43160013E+00 -0.10243466E+02
  0.44059180E+00 -0.10254051E+02
  0.44958347E+00 -0.10265027E+02
  0.45857514E+00 -0.10276349E+02
  0.46756681E+00 -0.10287743E+02
  0.47655848E+00 -0.10299596E+02
  0.48555015E+00 -0.10312552E+02
  0.49454182E+00 -0.10327056E+02
  0.50353349E+00 -0.10343283E+02
  0.51252516E+00 -0.10361187E+02
  0.52151683E+00 -0.10380565E+02
  0.53050850E+00 -0.10401171E+02
  0.53950017E+00 -0.10422846E+02
  0.54849183E+00 -0.10445617E+02
  0.55748350E+00 -0.10469745E+02
  0.56647517E+00 -0.10495739E+02
  0.57546684E+00 -0.10524341E+02
  0.58445851E+00 -0.10556474E+02
  0.59345018E+00 -0.10593121E+02
  0.60244185E+00 -0.10634985E+02
  0.61143352E+00 -0.10681753E+02
  0.62042519E+00 -0.10731033E+02
  0.62941686E+00 -0.10778157E+02
  0.63840853E+00 -0.10818535E+02
  0.64740020E+00 -0.10850136E+02
  0.65639187E+00 -0.10872778E+02
  0.66538354E+00 -0.10886780E+02
  0.67437521E+00 -0.10892639E+02
  0.68336688E+00 -0.10890788E+02
  0.69235855E+00 -0.10881259E+02
  0.70135021E+00 -0.10863603E+02
  0.71034188E+00 -0.10837135E+02
  0.71933355E+00 -0.10801401E+02
  0.72832522E+00 -0.10756792E+02
  0.73731689E+00 -0.10705029E+02
  0.74630856E+00 -0.10649069E+02
  0.75530023E+00 -0.10592524E+02
  0.76429190E+00 -0.10539008E+02
  0.77328357E+00 -0.10491717E+02
  0.78227524E+00 -0.10453202E+02
  0.79126691E+00 -0.10425307E+02
  0.80025858E+00 -0.10409166E+02
  0.80925025E+00 -0.10405201E+02
  0.81824192E+00 -0.10413090E+02
  0.82723359E+00 -0.10431746E+02
  0.83622526E+00 -0.10459356E+02
  0.84521693E+00 -0.10493538E+02
  0.85420860E+00 -0.10531565E+02
  0.86320026E+00 -0.10570620E+02
  0.87219193E+00 -0.10608035E+02
  0.88118360E+00 -0.10641495E+02
  0.89017527E+00 -0.10669209E+02
  0.89916694E+00 -0.10690031E+02
  0.90819210E+00 -0.10682156E+02
  0.91721726E+00 -0.10673246E+02
  0.92624242E+00 -0.10663843E+02
  0.93526758E+00 -0.10654696E+02
  0.94429274E+00 -0.10646688E+02
  0.95331790E+00 -0.10640753E+02
  0.96234306E+00 -0.10637791E+02
  0.97136822E+00 -0.10638600E+02
  0.98039338E+00 -0.10643824E+02
  0.98941853E+00 -0.10653927E+02
  0.99844369E+00 -0.10669171E+02
  0.10074689E+01 -0.10689612E+02
  0.10164940E+01 -0.10715093E+02
  0.10255192E+01 -0.10745241E+02
  0.10345443E+01 -0.10779469E+02
  0.10435695E+01 -0.10816985E+02
  0.10525946E+01 -0.10856807E+02
  0.10616198E+01 -0.10897774E+02
  0.10706450E+01 -0.10938524E+02
  0.10796701E+01 -0.10977312E+02
  0.10886953E+01 -0.11011783E+02
  0.10977204E+01 -0.11040574E+02
  0.11067456E+01 -0.11064827E+02
  0.11157708E+01 -0.11085654E+02
  0.11247959E+01 -0.11103559E+02
  0.11338211E+01 -0.11118916E+02
  0.11428462E+01 -0.11132153E+02
  0.11518714E+01 -0.11143777E+02
  0.11608966E+01 -0.11154341E+02
  0.11699217E+01 -0.11164388E+02
  0.11789469E+01 -0.11174390E+02
  0.11879720E+01 -0.11184660E+02
  0.11969972E+01 -0.11195171E+02
  0.12060224E+01 -0.11205081E+02
  0.12150475E+01 -0.11212556E+02
  0.12240727E+01 -0.11217627E+02
  0.12330978E+01 -0.11222000E+02
  0.12421230E+01 -0.11226567E+02
  0.12511482E+01 -0.11231625E+02
  0.12601733E+01 -0.11237241E+02
  0.12691985E+01 -0.11243387E+02
  0.12782236E+01 -0.11249989E+02
  0.12872488E+01 -0.11256956E+02
  0.12962739E+01 -0.11264202E+02
  0.13052991E+01 -0.11271657E+02
  0.13143243E+01 -0.11279271E+02
  0.13233494E+01 -0.11287021E+02
  0.13323746E+01 -0.11294906E+02
  0.13413997E+01 -0.11302939E+02
  0.13504249E+01 -0.11311142E+02
  0.13594501E+01 -0.11319526E+02
  0.13684752E+01 -0.11328088E+02
  0.13775004E+01 -0.11336790E+02
  0.13865255E+01 -0.11345552E+02
  0.13955507E+01 -0.11354243E+02
  0.14045602E+01 -0.11302712E+02
  0.14135697E+01 -0.11251262E+02
  0.14225792E+01 -0.11200933E+02
  0.14315887E+01 -0.11152582E+02
  0.14405982E+01 -0.11106886E+02
  0.14496077E+01 -0.11064362E+02
  0.14586172E+01 -0.11025394E+02
  0.14676266E+01 -0.10990262E+02
  0.14766361E+01 -0.10959167E+02
  0.14856456E+01 -0.10932232E+02
  0.14946551E+01 -0.10909491E+02
  0.15036646E+01 -0.10890858E+02
  0.15126741E+01 -0.10876088E+02
  0.15216836E+01 -0.10864740E+02
  0.15306931E+01 -0.10856165E+02
  0.15397026E+01 -0.10849518E+02
  0.15487121E+01 -0.10843824E+02
  0.15577216E+01 -0.10838076E+02
  0.15667311E+01 -0.10831369E+02
  0.15757406E+01 -0.10823004E+02
  0.15847501E+01 -0.10812550E+02
  0.15937596E+01 -0.10799834E+02
  0.16027691E+01 -0.10784877E+02
  0.16117785E+01 -0.10767811E+02
  0.16207880E+01 -0.10748811E+02
  0.16297975E+01 -0.10728047E+02
  0.16388070E+01 -0.10705678E+02
  0.16478165E+01 -0.10681865E+02
  0.16568260E+01 -0.10656802E+02
  0.16658355E+01 -0.10630751E+02
  0.16748450E+01 -0.10604075E+02
  0.16838545E+01 -0.10577255E+02
  0.16928640E+01 -0.10550886E+02
  0.17018735E+01 -0.10525636E+02
  0.17108830E+01 -0.10502186E+02
  0.17198925E+01 -0.10481160E+02
  0.17289020E+01 -0.10463043E+02
  0.17379115E+01 -0.10448124E+02
  0.17469210E+01 -0.10436470E+02
  0.17559304E+01 -0.10427927E+02
  0.17649399E+01 -0.10422163E+02
  0.17739494E+01 -0.10418722E+02
  0.17829589E+01 -0.10417094E+02
  0.17919684E+01 -0.10416774E+02
  0.18009779E+01 -0.10417305E+02
  0.18099874E+01 -0.10418315E+02
  0.18189969E+01 -0.10419520E+02
  0.18280064E+01 -0.10420735E+02
  0.18370159E+01 -0.10421860E+02
  0.18460254E+01 -0.10422878E+02
  0.18550349E+01 -0.10423856E+02
  0.18640444E+01 -0.10425004E+02
  0.18730539E+01 -0.10426900E+02
  0.18820634E+01 -0.10431317E+02
  0.18910729E+01 -0.10442956E+02
  0.19000823E+01 -0.10463716E+02
  0.19090918E+01 -0.10480079E+02
  0.19181013E+01 -0.10484632E+02
  0.19271108E+01 -0.10481684E+02
  0.19361203E+01 -0.10475342E+02
  0.19451298E+01 -0.10467005E+02
  0.19541393E+01 -0.10456698E+02
  0.19631488E+01 -0.10444048E+02
  0.19721583E+01 -0.10428678E+02
  0.19811678E+01 -0.10410339E+02
  0.19901773E+01 -0.10388942E+02
  0.19991868E+01 -0.10364563E+02
  0.20081963E+01 -0.10337421E+02
  0.20172058E+01 -0.10307845E+02
  0.20262153E+01 -0.10276230E+02
  0.20352248E+01 -0.10242973E+02
  0.20442342E+01 -0.10208402E+02
  0.20532437E+01 -0.10172696E+02
  0.20622532E+01 -0.10135848E+02
  0.20712627E+01 -0.10097785E+02
  0.20802722E+01 -0.10058773E+02
  0.20892817E+01 -0.10019892E+02
  0.20982912E+01 -0.99828968E+01
  0.21073007E+01 -0.99495042E+01
  0.21163102E+01 -0.99209027E+01
  0.21253197E+01 -0.98977059E+01
  0.21343292E+01 -0.98800235E+01
  0.21433387E+01 -0.98674907E+01
  0.21523482E+01 -0.98593333E+01
  0.21613577E+01 -0.98545703E+01
  0.21703672E+01 -0.98522846E+01
  0.21793767E+01 -0.98518063E+01
  0.21883861E+01 -0.98527447E+01
  0.21973956E+01 -0.98549193E+01
  0.22064051E+01 -0.98582685E+01
  0.22154146E+01 -0.98627796E+01
  0.22244241E+01 -0.98684483E+01
  0.22334336E+01 -0.98752467E+01
  0.22424431E+01 -0.98830883E+01
  0.22514526E+01 -0.98917948E+01
  0.22604621E+01 -0.99010803E+01
  0.22694716E+01 -0.99105645E+01
  0.22784811E+01 -0.99198143E+01
  0.22874906E+01 -0.99284043E+01
  0.22965001E+01 -0.99359854E+01
  0.23055096E+01 -0.99423492E+01
  0.23145191E+01 -0.99474761E+01
  0.23235286E+01 -0.99515523E+01
  0.23325380E+01 -0.99549446E+01
  0.23415475E+01 -0.99581289E+01
  0.23505570E+01 -0.99615907E+01
  0.23595665E+01 -0.99657297E+01
  0.23685760E+01 -0.99708013E+01
  0.23775855E+01 -0.99769041E+01
  0.23865950E+01 -0.99840015E+01
  0.23956045E+01 -0.99919570E+01
  0.24046140E+01 -0.10000568E+02
  0.24136235E+01 -0.10009595E+02
  0.24226330E+01 -0.10018778E+02
  0.24316581E+01 -0.10017056E+02
  0.24406833E+01 -0.10015023E+02
  0.24497085E+01 -0.10012744E+02
  0.24587336E+01 -0.10010320E+02
  0.24677588E+01 -0.10007887E+02
  0.24767839E+01 -0.10005603E+02
  0.24858091E+01 -0.10003642E+02
  0.24948343E+01 -0.10002175E+02
  0.25038594E+01 -0.10001357E+02
  0.25128846E+01 -0.10001311E+02
  0.25219097E+01 -0.10002117E+02
  0.25309349E+01 -0.10003796E+02
  0.25399601E+01 -0.10006313E+02
  0.25489852E+01 -0.10009575E+02
  0.25580104E+01 -0.10013439E+02
  0.25670355E+01 -0.10017733E+02
  0.25760607E+01 -0.10022268E+02
  0.25850859E+01 -0.10026855E+02
  0.25941110E+01 -0.10031313E+02
  0.26031362E+01 -0.10035478E+02
  0.26121613E+01 -0.10039206E+02
  0.26211865E+01 -0.10042371E+02
  0.26302116E+01 -0.10044873E+02
  0.26392368E+01 -0.10046636E+02
  0.26482620E+01 -0.10047608E+02
  0.26572871E+01 -0.10047766E+02
  0.26663123E+01 -0.10047111E+02
  0.26753374E+01 -0.10045666E+02
  0.26843626E+01 -0.10043476E+02
  0.26933878E+01 -0.10040599E+02
  0.27024129E+01 -0.10037105E+02
  0.27114381E+01 -0.10033067E+02
  0.27204632E+01 -0.10028552E+02
  0.27294884E+01 -0.10023619E+02
  0.27385136E+01 -0.10018306E+02
  0.27475387E+01 -0.10012624E+02
  0.27565639E+01 -0.10006564E+02
  0.27655890E+01 -0.10000100E+02
  0.27746142E+01 -0.99932250E+01
  0.27836394E+01 -0.99859836E+01
  0.27926645E+01 -0.99785048E+01
  0.28016897E+01 -0.99710009E+01
  0.28107148E+01 -0.99637357E+01
  0.28197400E+01 -0.99569816E+01
  0.28287652E+01 -0.99509856E+01
  0.28377903E+01 -0.99459512E+01
  0.28468155E+01 -0.99420303E+01
  0.28558406E+01 -0.99393221E+01
  0.28648658E+01 -0.99378738E+01
  0.28738909E+01 -0.99376832E+01
  0.28829161E+01 -0.99387026E+01
  0.28919413E+01 -0.99408436E+01
  0.29009664E+01 -0.99439832E+01
  0.29099916E+01 -0.99479721E+01
  0.29190167E+01 -0.99526432E+01
  
  0.00000000E+00 -0.94589381E+01
  0.89916694E-02 -0.94868634E+01
  0.17983339E-01 -0.95177022E+01
  0.26975008E-01 -0.95503733E+01
  0.35966678E-01 -0.95836444E+01
  0.44958347E-01 -0.96162256E+01
  0.53950017E-01 -0.96468808E+01
  0.62941686E-01 -0.96745444E+01
  0.71933355E-01 -0.96984221E+01
  0.80925025E-01 -0.97180521E+01
  0.89916694E-01 -0.97333087E+01
  0.98908364E-01 -0.97443569E+01
  0.10790003E+00 -0.97515862E+01
  0.11689170E+00 -0.97555557E+01
  0.12588337E+00 -0.97569628E+01
  0.13487504E+00 -0.97566234E+01
  0.14386671E+00 -0.97554344E+01
  0.15285838E+00 -0.97542946E+01
  0.16185005E+00 -0.97539824E+01
  0.17084172E+00 -0.97550249E+01
  0.17983339E+00 -0.97576133E+01
  0.18882506E+00 -0.97615924E+01
  0.19781673E+00 -0.97664643E+01
  0.20680840E+00 -0.97712305E+01
  0.21580007E+00 -0.97738310E+01
  0.22479174E+00 -0.97711764E+01
  0.23378340E+00 -0.97627973E+01
  0.24277507E+00 -0.97519167E+01
  0.25176674E+00 -0.97418403E+01
  0.26075841E+00 -0.97353899E+01
  0.26975008E+00 -0.97351790E+01
  0.27874175E+00 -0.97428017E+01
  0.28773342E+00 -0.97579350E+01
  0.29672509E+00 -0.97789476E+01
  0.30571676E+00 -0.98041492E+01
  0.31470843E+00 -0.98323319E+01
  0.32370010E+00 -0.98627073E+01
  0.33269177E+00 -0.98946764E+01
  0.34168344E+00 -0.99276320E+01
  0.35067511E+00 -0.99608658E+01
  0.35966678E+00 -0.99936215E+01
  0.36865845E+00 -0.10025270E+02
  0.37765012E+00 -0.10055482E+02
  0.38664179E+00 -0.10084184E+02
  0.39563345E+00 -0.10111275E+02
  0.40462512E+00 -0.10136434E+02
  0.41361679E+00 -0.10159075E+02
  0.42260846E+00 -0.10178085E+02
  0.43160013E+00 -0.10190536E+02
